Channel 1,Channel 2,Channel 3,Channel 4
-27.7,-24.61,-3.09,-30.928
-27.81,-24.61,-3.2,-41.863
-27.92,-24.61,-3.31,-33.079
-28.02,-24.61,-3.42,-34.154
-28.13,-24.61,-3.52,-35.228
-28.24,-24.61,-3.63,-36.302
-28.35,-28.12,-0.22,-3.097
-28.45,-24.61,-3.84,-38.449
-28.56,-24.61,-3.95,-39.521
-28.67,-24.61,-4.06,-40.594
-28.78,-24.61,-4.17,-41.665
-28.88,-24.61,-4.27,-55.731
-28.99,-24.61,-4.38,-43.808
-29.1,-24.61,-4.49,-44.878
-29.2,-28.12,-1.08,-10.792
-29.31,-28.12,-1.19,-11.861
-29.42,-28.12,-1.29,-16.951
-29.52,-28.12,-1.4,-13.999
-29.63,-28.12,-1.51,-15.067
-29.74,-28.12,-1.61,-16.134
-29.85,-28.12,-1.72,-17.201
-29.95,-28.12,-1.83,-23.864
-30.06,-28.12,-1.93,-19.334
-30.17,-28.12,-2.04,-20.4
-30.27,-28.12,-2.15,-21.465
-30.38,-28.12,-2.25,-22.53
-30.48,-28.12,-2.36,-30.768
-30.59,-28.12,-2.47,-24.658
-30.7,-28.12,-2.57,-25.721
-30.8,-28.12,-2.68,-26.784
-30.91,-28.12,-2.78,-27.847
-31.02,-28.12,-2.89,-37.659
-31.12,-28.12,-3,-29.97
-31.23,-28.12,-3.1,-31.031
-31.33,-28.12,-3.21,-32.091
-31.44,-28.12,-3.32,-33.151
-31.55,-28.12,-3.42,-44.537
-31.65,-28.12,-3.53,-35.269
-31.76,-28.12,-3.63,-36.328
-31.86,-28.12,-3.74,-37.386
-31.97,-28.12,-3.84,-38.443
-32.07,-28.12,-3.95,-51.402
-32.18,-28.12,-4.06,-40.556
-32.29,-28.12,-4.16,-41.612
-32.39,-28.12,-4.27,-42.667
-32.5,-28.12,-4.37,-43.722
-32.6,-31.64,-0.96,-12.549
-32.71,-31.64,-1.07,-10.674
-32.81,-28.12,-4.69,-46.884
-32.92,-28.12,-4.79,-47.936
-33.02,-31.64,-1.38,-13.833
-33.13,-31.64,-1.49,-19.384
-33.23,-31.64,-1.59,-15.935
-33.34,-28.12,-5.21,-52.143
-33.44,-31.64,-1.8,-18.036
-33.55,-31.64,-1.91,-19.086
-33.65,-31.64,-2.01,-26.204
-33.76,-31.64,-2.12,-21.184
-33.86,-31.64,-2.22,-22.232
-33.97,-31.64,-2.33,-23.279
-34.07,-31.64,-2.43,-24.326
-34.18,-31.64,-2.54,-33.008
-34.28,-31.64,-2.64,-26.419
-34.39,-31.64,-2.75,-27.464
-34.49,-31.64,-2.85,-28.509
-34.6,-31.64,-2.96,-29.553
-34.7,-31.64,-3.06,-39.795
-34.8,-31.64,-3.16,-31.64
-34.91,-31.64,-3.27,-32.683
-35.01,-31.64,-3.37,-33.725
-35.12,-31.64,-3.48,-34.766
-35.22,-31.64,-3.58,-46.565
-35.33,-31.64,-3.68,-36.848
-35.43,-31.64,-3.79,-37.887
-35.53,-31.64,-3.89,-38.927
-35.64,-31.64,-4,-39.966
-35.74,-31.64,-4.1,-53.317
-35.84,-31.64,-4.2,-42.041
-35.95,-31.64,-4.31,-43.078
-36.05,-35.16,-0.9,-8.959
-36.16,-35.16,-1,-9.995
-36.26,-35.16,-1.1,-14.349
-36.36,-35.16,-1.21,-12.065
-36.47,-35.16,-1.31,-13.099
-36.57,-35.16,-1.41,-14.132
-36.67,-35.16,-1.52,-15.166
-36.78,-35.16,-1.62,-21.066
-36.88,-35.16,-1.72,-17.23
-36.98,-35.16,-1.83,-18.261
-37.09,-35.16,-1.93,-19.292
-37.19,-35.16,-2.03,-20.322
-37.29,-35.16,-2.14,-27.764
-37.39,-35.16,-2.24,-22.38
-37.5,-35.16,-2.34,-23.409
-37.6,-35.16,-2.44,-24.437
-37.7,-35.16,-2.55,-25.464
-37.81,-35.16,-2.65,-34.443
-37.91,-35.16,-2.75,-27.516
-38.01,-35.16,-2.85,-28.542
-38.11,-35.16,-2.96,-29.566
-38.22,-35.16,-3.06,-30.591
-38.32,-38.67,0.35,4.6
